candidate_row_id,acquisition_batch_rank,batch_role,country,wave,idno,concept,required_for,candidate_files,candidate_raw_variable,candidate_harmonized_variables,template_raw_label,metadata_confidence,ddi_match_status,ddi_match_count,ddi_file_ids,ddi_file_names,ddi_file_descriptions,ddi_variable_names,ddi_variable_labels,ddi_interval,ddi_format_types,ddi_valid_counts,ddi_invalid_counts,ddi_min_values,ddi_max_values,ddi_range_units,ddi_category_count,ddi_category_preview,official_metadata_evidence_status,raw_value_verification_status,promotion_guardrail
281,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,hh2p2_s9,s9q22b,oop_health_expenditure,Expenditure medical expenses past 3 months,high,ddi_variable_and_file_match,1,F19,hh2p2_s9,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART II (Section 9: Education and Labor)",s9q22b,Expenditure medical expenses past 3 months,contin,numeric,1090,,,7000,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
282,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,hh2p3_s16,s16q35b,oop_health_expenditure,Expenditure medical expenses past 3 months,high,ddi_variable_and_file_match,1,F28,hh2p3_s16,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART III (Section 16: Education, Labor, and Group Membership)",s16q35b,Expenditure medical expenses past 3 months,contin,numeric,164,,,3000,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
283,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,p2_s10,s10q35b,oop_health_expenditure,Expenses past 3 months in health,high,ddi_variable_and_file_match,1,F88,p2_s10,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2008, PART II- Section 10: Family and Social Capital",s10q35b,Expenses past 3 months in health,contin,numeric,1183,,,999999,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
284,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,hh2p2_s11;p2_s11,s11q13,oop_health_expenditure,"Feeling unhappy and depressed last 2 weeks;Feeling unhappy and depressed, past 2 weeks",moderate,ddi_variable_and_file_match,2,F21;F89,hh2p2_s11;p2_s11,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART II (Section 11: Health and Fertility);File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2008, PART II- Section 11: Health and F...",s11q13,"Feeling unhappy and depressed last 2 weeks;Feeling unhappy and depressed, past 2 weeks",discrete,numeric,1090;1183,,1,5;9,,12,1=Much more than usual; 2=More than usual; 3=Same as usual; 4=Less than usual; 5=Much less than usual; ... +7 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
285,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,hh2p2_s11;p2_s11,s11q16,oop_health_expenditure,"Feeling reasonably happy last 2 weeks;Feeling reasonably happy, past 2 weeks",moderate,ddi_variable_and_file_match,2,F21;F89,hh2p2_s11;p2_s11,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART II (Section 11: Health and Fertility);File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2008, PART II- Section 11: Health and F...",s11q16,"Feeling reasonably happy last 2 weeks;Feeling reasonably happy, past 2 weeks",discrete,numeric,1090;1183,,1,5,,12,1=Much more than usual; 2=More than usual; 3=Same as usual; 4=Less than usual; 5=Much less than usual; ... +7 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
286,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,hh2p3_s17,s17q13,oop_health_expenditure,Feeling unhappy and depressed last 2 weeks,moderate,ddi_variable_and_file_match,1,F29,hh2p3_s17,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART III (Section 17: Health and Fertility)",s17q13,Feeling unhappy and depressed last 2 weeks,discrete,numeric,164,,1,5,,6,1=Much more than usual; 2=More than usual; 3=Same as usual; 4=Less than usual; 5=Much less than usual; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
287,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,oop_health_expenditure,main_financial_sample,hh2p3_s17,s17q16,oop_health_expenditure,Feeling reasonably happy last 2 weeks,moderate,ddi_variable_and_file_match,1,F29,hh2p3_s17,"File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART III (Section 17: Health and Fertility)",s17q16,Feeling reasonably happy last 2 weeks,discrete,numeric,164,,1,5,,6,1=Much more than usual; 2=More than usual; 3=Same as usual; 4=Less than usual; 5=Much less than usual; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
288,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_1,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_1,EA for this market,contin,numeric,24;19,,101,157;158,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
289,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_10,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_10,EA for this market,contin,numeric,2;3,22;16,128;121,158;151,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
290,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_11,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_11,EA for this market,contin,numeric,2;3,22;16,117;109,140;148,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
291,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_12,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_12,EA for this market,discrete;contin,numeric,1;3,23;16,120;105,120;143,,2,120=; Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
292,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_13,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_13,EA for this market,discrete;contin,numeric,3,24;16,117,150,,1,Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
293,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_14,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_14,EA for this market,discrete;contin,numeric,3,24;16,112,154,,1,Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
294,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_15,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_15,EA for this market,discrete;contin,numeric,3,24;16,110,145,,1,Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
295,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_16,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_16,EA for this market,discrete;contin,numeric,2,24;17,111,145,,1,Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
296,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_17,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_17,EA for this market,discrete,numeric,2,24;17,141,141,,3,Sysmiss=; 141=; Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
297,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_2,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_2,EA for this market,contin,numeric,15;18,9;1,105,155,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
298,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_3,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_3,EA for this market,contin,numeric,9;11,15;8,101;106,149;158,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
299,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_4,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_4,EA for this market,contin,numeric,7;9,17;10,106;107,153,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
300,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_5,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_5,EA for this market,contin,numeric,6;8,18;11,104;107,160;159,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
301,3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,psu_cluster,survey_design_robustness,hh2_mkts_location;mkts_location,q7_6,psu_or_cluster_id,EA for this market,high,ddi_variable_and_file_match,2,F5;F76,hh2_mkts_location;mkts_location,"File contains data corresponding to MTM R2 Health Facility Questionnaire, July-August 2008;File contains data corresponding to MTM Market Questionnaire R3, July-September 2009",q7_6,EA for this market,contin,numeric,4;7,20;12,123;135,151;160,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
